cohort,source_skill_id,source_skill_name,source_repo,target_skill_id,target_candidate,resolution,evidence_type,confidence,local_path,line_no,evidence_text
popular,langfuse-langfuse-claude-skills-backend-dev-guidelines-skill-md,backend-dev-guidelines,langfuse/langfuse,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/langfuse-langfuse-claude-skills-backend-dev-guidelines-skill-md/content/resources/routing-and-controllers.md,841,- [SKILL.md](../SKILL.md) - Main backend development guidelines
popular,langfuse-langfuse-claude-skills-backend-dev-guidelines-skill-md,backend-dev-guidelines,langfuse/langfuse,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/langfuse-langfuse-claude-skills-backend-dev-guidelines-skill-md/content/resources/testing-guide.md,556,- [SKILL.md](../SKILL.md) - Main backend guidelines
popular,langfuse-langfuse-claude-skills-skill-developer-skill-md,skill-developer,langfuse/langfuse,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/langfuse-langfuse-claude-skills-skill-developer-skill-md/content/HOOK_MECHANISMS.md,166,Claude receives this message and understands it needs to use the skill before retrying the edit.
popular,langfuse-langfuse-claude-skills-skill-developer-skill-md,skill-developer,langfuse/langfuse,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/langfuse-langfuse-claude-skills-skill-developer-skill-md/content/HOOK_MECHANISMS.md,254,"- If Claude doesn't use the skill but makes a different edit, it won't block again"
popular,leonardomso-33-js-concepts-claude-skills-concept-workflow-skill-md,concept-workflow,leonardomso/33-js-concepts,,individual,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/leonardomso-33-js-concepts-claude-skills-concept-workflow-skill-md/content/SKILL.md,22,"**For partial tasks, use individual skills instead:**"
popular,meteor-meteor-github-skills-ai-context-skill-md,ai-context,meteor/meteor,,name,ambiguous,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/meteor-meteor-github-skills-ai-context-skill-md/content/SKILL.md,51,| [<name>](.github/skills/<name>/SKILL.md) | <description> |
popular,obra-superpowers-skills-brainstorming-skill-md,brainstorming,obra/superpowers,obra-superpowers-skills-writing-plans-skill-md,writing-plans,same_repo_unique,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-brainstorming-skill-md/content/SKILL.md,31,6. **Transition to implementation** — invoke writing-plans skill to create implementation plan
popular,obra-superpowers-skills-brainstorming-skill-md,brainstorming,obra/superpowers,obra-superpowers-skills-writing-plans-skill-md,writing-plans,same_repo_unique,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-brainstorming-skill-md/content/SKILL.md,43,"""Invoke writing-plans skill"" [shape=doublecircle];"
popular,obra-superpowers-skills-brainstorming-skill-md,brainstorming,obra/superpowers,obra-superpowers-skills-writing-plans-skill-md,writing-plans,same_repo_unique,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-brainstorming-skill-md/content/SKILL.md,51,"""Write design doc"" -> ""Invoke writing-plans skill"";"
popular,obra-superpowers-skills-brainstorming-skill-md,brainstorming,obra/superpowers,,writing-plans.,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-brainstorming-skill-md/content/SKILL.md,55,"**The terminal state is invoking writing-plans.** Do NOT invoke frontend-design, mcp-builder, or any other implementation skill. The ONLY skill you invoke after brainstorming is writing-plans."
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,obra/superpowers,,a,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-using-superpowers-skill-md/content/SKILL.md,16,"**In Claude Code:** Use the `Skill` tool. When you invoke a skill, its content is loaded and presented to you—follow it directly. Never use the Read tool on skill files."
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,obra/superpowers,obra-superpowers-skills-brainstorming-skill-md,brainstorming,same_repo_unique,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-using-superpowers-skill-md/content/SKILL.md,31,"""Invoke brainstorming skill"" [shape=box];"
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,obra/superpowers,obra-superpowers-skills-brainstorming-skill-md,brainstorming,same_repo_unique,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-using-superpowers-skill-md/content/SKILL.md,41,"""Already brainstormed?"" -> ""Invoke brainstorming skill"" [label=""no""];"
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,obra/superpowers,obra-superpowers-skills-brainstorming-skill-md,brainstorming,same_repo_unique,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-using-superpowers-skill-md/content/SKILL.md,43,"""Invoke brainstorming skill"" -> ""Might any skill apply?"";"
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,obra/superpowers,,the,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-using-superpowers-skill-md/content/SKILL.md,7,"If you think there is even a 1% chance a skill might apply to what you are doing, you ABSOLUTELY MUST invoke the skill."
popular,obra-superpowers-skills-using-superpowers-skill-md,using-superpowers,obra/superpowers,,the,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-using-superpowers-skill-md/content/SKILL.md,24,"**Invoke relevant or requested skills BEFORE any response or action.** Even a 1% chance a skill might apply means that you should invoke the skill to check. If an invoked skill turns out to be wrong for the situation, you don't need to use it."
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,obra/superpowers,,coding,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-writing-skills-skill-md/content/examples/CLAUDE_MD_TESTING.md,60,A) Check ~/.claude/skills/coding/ for refactoring guidance
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,obra/superpowers,,debugging,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-writing-skills-skill-md/content/examples/CLAUDE_MD_TESTING.md,16,B) Check ~/.claude/skills/debugging/ first (2 min check + 5 min fix = 7 min)
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,obra/superpowers,,testing,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-writing-skills-skill-md/content/examples/CLAUDE_MD_TESTING.md,34,A) Check ~/.claude/skills/testing/ for async testing skill
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,obra/superpowers,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-writing-skills-skill-md/content/anthropic-best-practices.md,778,"6. **Test on similar tasks**: Use the Skill with Claude B (a fresh instance with the Skill loaded) on related use cases. Observe whether Claude B finds the right information, applies rules correctly, and handles the task successfully."
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,obra/superpowers,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-writing-skills-skill-md/content/anthropic-best-practices.md,790,"1. **Use the Skill in real workflows**: Give Claude B (with the Skill loaded) actual tasks, not test scenarios"
popular,obra-superpowers-skills-writing-skills-skill-md,writing-skills,obra/superpowers,,your,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/obra-superpowers-skills-writing-skills-skill-md/content/anthropic-best-practices.md,142,"What works perfectly for Opus might need more detail for Haiku. If you plan to use your Skill across multiple models, aim for instructions that work well with all of them."
popular,openclaw-openclaw-skills-skill-creator-skill-md,skill-creator,openclaw/openclaw,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/openclaw-openclaw-skills-skill-creator-skill-md/content/SKILL.md,324,"- `description`: This is the primary triggering mechanism for your skill, and helps Codex understand when to use the skill."
popular,openclaw-openclaw-skills-skill-creator-skill-md,skill-creator,openclaw/openclaw,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/openclaw-openclaw-skills-skill-creator-skill-md/content/SKILL.md,369,1. Use the skill on real tasks
popular,patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-paper-publisher-skill-md,hugging-face-paper-publisher,patchy631/ai-engineering-hub,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/patchy631-ai-engineering-hub-hugging-face-skills-skills-hugging-face-paper-publisher-skill-md/content/references/quick_reference.md,213,- [Full documentation](../SKILL.md)
popular,pytorch-pytorch-claude-skills-add-uint-support-skill-md,add-uint-support,pytorch/pytorch,pytorch-pytorch-claude-skills-at-dispatch-v2-skill-md,at-dispatch-v2,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-add-uint-support-skill-md/content/SKILL.md,253,"├─ No → Use at-dispatch-v2 skill first, then continue"
popular,pytorch-pytorch-claude-skills-add-uint-support-skill-md,add-uint-support,pytorch/pytorch,pytorch-pytorch-claude-skills-at-dispatch-v2-skill-md,at-dispatch-v2,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-add-uint-support-skill-md/content/SKILL.md,299,- If not → use at-dispatch-v2 skill first
popular,pytorch-pytorch-claude-skills-skill-writer-skill-md,skill-writer,pytorch/pytorch,,skill-name,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-skill-writer-skill-md/content/SKILL.md,251,ls ~/.claude/skills/skill-name/SKILL.md
popular,pytorch-pytorch-claude-skills-skill-writer-skill-md,skill-writer,pytorch/pytorch,,skill-name,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-skill-writer-skill-md/content/SKILL.md,252,ls .claude/skills/skill-name/SKILL.md
popular,pytorch-pytorch-claude-skills-skill-writer-skill-md,skill-writer,pytorch/pytorch,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-skill-writer-skill-md/content/SKILL.md,236,3. **Verify activation**: Claude should use the Skill automatically
popular,pytorch-pytorch-claude-skills-skill-writer-skill-md,skill-writer,pytorch/pytorch,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-skill-writer-skill-md/content/SKILL.md,242,If Claude doesn't use the Skill:
popular,pytorch-pytorch-claude-skills-triaging-issues-skill-md,triaging-issues,pytorch/pytorch,c0ntr0lledcha0s-claude-code-plugin-automations-github-workflows-skills-triaging-issues-skill-md,triaging-issues,global_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-triaging-issues-skill-md/content/SKILL.md,9,"command: ""python3 \""$CLAUDE_PROJECT_DIR\""/.claude/skills/triaging-issues/scripts/validate_labels.py"""
popular,pytorch-pytorch-claude-skills-triaging-issues-skill-md,triaging-issues,pytorch/pytorch,c0ntr0lledcha0s-claude-code-plugin-automations-github-workflows-skills-triaging-issues-skill-md,triaging-issues,global_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/pytorch-pytorch-claude-skills-triaging-issues-skill-md/content/SKILL.md,14,"command: ""python3 \""$CLAUDE_PROJECT_DIR\""/.claude/skills/triaging-issues/scripts/add_bot_triaged.py"""
popular,tldraw-tldraw-claude-skills-review-docs-skill-md,review-docs,tldraw/tldraw,,shared,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/tldraw-tldraw-claude-skills-review-docs-skill-md/content/SKILL.md,105,1. .claude/skills/shared/writing-guide.md
popular,tldraw-tldraw-claude-skills-review-docs-skill-md,review-docs,tldraw/tldraw,,shared,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/tldraw-tldraw-claude-skills-review-docs-skill-md/content/SKILL.md,106,2. .claude/skills/shared/docs-guide.md
