cohort,skill_id,skill_name,script_relpath,script_ext,script_bytes,op_read,op_write,op_delete,op_exec,op_network,op_credentials_access,matched_ops,evidence_patterns
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/138.py,.py,374,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/139.py,.py,558,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/14.py,.py,346,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/140.py,.py,697,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/141.py,.py,1468,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/142.py,.py,906,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/143.py,.py,1126,0,0,0,1,0,0,exec,exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/144.py,.py,859,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/145.py,.py,715,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/146.py,.py,664,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/147.py,.py,859,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/148.py,.py,1195,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/149.py,.py,959,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/15.py,.py,344,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/150.py,.py,524,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/151.py,.py,672,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/152.py,.py,924,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/153.py,.py,1554,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/154.py,.py,736,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/155.py,.py,506,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/156.py,.py,873,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/157.py,.py,743,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/158.py,.py,603,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/159.py,.py,1165,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/16.py,.py,373,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/160.py,.py,1035,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=python_exec
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/161.py,.py,716,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/162.py,.py,416,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/163.py,.py,494,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/17.py,.py,796,0,1,0,0,0,1,write;credentials_access,write=shell_redirect | credentials_access=credential_words
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/18.py,.py,595,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/19.py,.py,871,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/2.py,.py,437,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/20.py,.py,913,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/21.py,.py,571,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/22.py,.py,427,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/23.py,.py,231,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/24.py,.py,339,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/25.py,.py,725,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/26.py,.py,480,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/27.py,.py,283,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/28.py,.py,318,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/29.py,.py,445,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/3.py,.py,667,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/30.py,.py,340,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/31.py,.py,606,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/32.py,.py,1127,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/33.py,.py,691,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/34.py,.py,250,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/35.py,.py,278,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/36.py,.py,435,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/37.py,.py,563,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/38.py,.py,985,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/39.py,.py,840,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/4.py,.py,711,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/40.py,.py,1050,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/41.py,.py,739,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/42.py,.py,317,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/43.py,.py,660,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/44.py,.py,545,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/45.py,.py,236,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/46.py,.py,786,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/47.py,.py,420,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/48.py,.py,349,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/49.py,.py,482,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/5.py,.py,580,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/50.py,.py,288,0,0,0,0,0,0,,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/51.py,.py,585,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/52.py,.py,333,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/53.py,.py,207,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/54.py,.py,536,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/55.py,.py,317,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/56.py,.py,647,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/57.py,.py,602,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/58.py,.py,346,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/59.py,.py,710,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/6.py,.py,952,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/60.py,.py,337,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/61.py,.py,638,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/62.py,.py,411,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/63.py,.py,702,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/64.py,.py,689,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/65.py,.py,493,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/66.py,.py,547,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/67.py,.py,984,0,1,0,0,0,0,write,write=shell_redirect
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/68.py,.py,1585,0,0,0,1,0,0,exec,exec=shell_interpreter
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,benchmarks/results/humaneval-loki-solutions/69.py,.py,787,0,1,0,0,0,0,write,write=shell_redirect
